place_id,name,location_lat,location_lng,types,rating,total_reviews,address,is_amusement_park,is_aquarium,is_art_gallery,is_bowling_alley,is_library,is_movie_theater,is_mosque,is_cafe,is_church,is_night_club,is_park,is_point_of_interest,is_museum,is_restaurant,is_zoo,family,romantic,cheap,kids,expensive,friends
ChIJhbBqX8AeZkERDEf7Vlp_gGg,Самарский Зоологический Парк,53.222598,50.1633201,"zoo,point_of_interest,establishment",4.3,757,"ул. Ново-Садовая, 146, Самара, Самарская обл., Россия, 443068",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ChIJi4X74h45XUER9oNoyI8z-E0,Русские Забавы,54.35490610000001,48.524355299999996,"zoo,point_of_interest,establishment",4.7,60,"ул. Оренбургская, 41б, Ульяновск, Ульяновская обл., Россия, 432052",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ChIJ32hrmjFKtUYRlfWf_geFaNw,Московский зоопарк,55.7632314,37.576597899999996,"zoo,park,point_of_interest,establishment",4.5,37188,"Б. Грузинская ул., 1, Москва, Россия, 123242",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
ChIJJyY3TKIrTkERDX5BmDuWHgc,"Зоопарк ""Лимпопо""",56.334551,43.854125,"zoo,point_of_interest,establishment",4.8,5385,"ул. Ярошенко, 7Б, Нижний Новгород, Нижегородская обл., Россия, 603035",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
ChIJwR-4Z7ddYEERJT1EUrF6LEo,Детский Зоопарк,54.8965718,52.3025081,"zoo,point_of_interest,establishment",4.3,128,"ул. Лермонтова, 45, Альметьевск, Респ. Татарстан, Россия, 423450",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
ChIJYYfhsqZSWUERC3Y3iUiXOwA,"Gallery, склад",55.836588,49.0984059,"point_of_interest,establishment",0.0,0,"8-а, ул. Восстания, Казань, Казань, Респ. Татарстан, Россия, 420044",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJm9klezytXkERU1jxl_w9Dbs,Национальная художественная галерея «Хазинэ»,55.79888670000001,49.105528899999996,"art_gallery,museum,point_of_interest,establishment",4.6,52,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ChIJL4s75k2tXkER-chY2d5pMMk,1st GALLERY lounge,55.8169833,49.1143584,"point_of_interest,establishment",4.3,360,"Меридианная ул., 1, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ChIJezv25WytXkER9637yDVbSFc,Галерея современного искусства ГМИИ РТ,55.795575,49.135984,"museum,point_of_interest,establishment",4.7,96,"улица Карла Маркса 57 Казань Татарстан Републиц, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ChIJyWnFFBetXkER9Q3-0NLZO5c,АК Барс галерея,55.79135429999999,49.11167950000001,"art_gallery,point_of_interest,establishment",5.0,1,"ул. Баумана, 44/10-8, Казань, Респ. Татарстан, Россия, 420111",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ6zmRgoKtXkERh6ZQQ9H0uOQ,Детская галерея-студия им. И.зарипова,55.791874,49.1709399,"art_gallery,point_of_interest,establishment",4.8,13,"ул. Гвардейская, 10, Казань, Респ. Татарстан, Россия, 420073",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJa4B3RWutXkERxHtDIUL2azI,Картины,55.79685569999999,49.1305002,"art_gallery,point_of_interest,establishment",4.1,12,"ул. Большая Красная, 48, Казань, Респ. Татарстан, Россия, 420015",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJWxN3zaGtXkERabHuZ5x5iUI,"САЛОН ""ГАЛЕРЕЯ""",55.781841799999995,49.1547347,"beauty_salon,point_of_interest,establishment",4.7,31,"Центральная, 39, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJleotrk2tXkER4CB-2rzTTQE,Галерея пробки,55.81735699999999,49.1117421,"home_goods_store,store,general_contractor,point_of_interest,establishment",5.0,2,"Чистопольская ул., 20Б, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJCYbDwQWtXkERls3pGo2ZWR8,"Караван галерея,",55.781737899999996,49.1254735,"point_of_interest,establishment",2.8,4,"Спартаковская ул., 2, Казань, Татарстан Републиц, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJbRnuPGutXkER1KTwKY4bStA,Галерея вин,55.79784889999999,49.1298289,"liquor_store,grocery_or_supermarket,store,point_of_interest,food,establishment",4.6,10,"ул. Жуковского, 23, Казань, Респ. Татарстан, Россия, 420055",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJJ-BMUeuyXkERxoXjCwr5Lb4,Галерея штор,55.8216671,49.19484079999999,"home_goods_store,store,general_contractor,point_of_interest,establishment",5.0,5,"ул. Журналистов, 54, Казань, Респ. Татарстан, Россия, 420088",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJMx5z0B6tXkERfCyxaSSF8_w,Галерея пальто,55.7873961,49.1030326,"clothing_store,store,point_of_interest,establishment",0.0,0,"ул. Чернышевского, 43/2, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJeVkaJG2tXkERzH3fwNMfZio,A la prima,55.7946649,49.135634,"art_gallery,point_of_interest,establishment",4.6,5,"ул. Муштари, 30, Казань, Респ. Татарстан, Россия, 420015",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJnw9qmBKtXkERZyR6uP-w27M,INK Gallery,55.79110430000001,49.134705700000005,"art_gallery,point_of_interest,establishment",4.5,8,"ул. Муштари, 19, Казань, Респ. Татарстан, Россия, 420012",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJY-09u3auXkERkd8_iPIDF7o,"Галерея услуг ""Флагман""",55.74668810000001,49.206098100000006,"beauty_salon,point_of_interest,establishment",5.0,2,"просп. Победы, 46а, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJIS3an7ZSWUERVDJOX8hXOS8,"ЛУАРА, ювелирная галерея",55.815391000000005,49.129988,"jewelry_store,store,point_of_interest,establishment",5.0,1,"пр. Фатыха Амирхана, 1А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJl1duZFCtXkERnuymQOUIZbQ,Галерея Парк Культуры,55.8157574,49.1271311,"art_gallery,point_of_interest,establishment",5.0,7,"пр. Фатыха Амирхана, 1Б, Казань, Респ. Татарстан, Россия, 420124",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJSxxXLIWuXkER_SynaaSi2kM,Галерея Стиля,55.728460999999996,49.173118,"point_of_interest,establishment",3.0,3,"ул. Гарифа Ахунова, 20, Офис 7, Казань, Респ. Татарстан, Россия, 420011",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJobZvd5CtXkERQDCHxkQGBsg,Эрмитаж-Казань,55.7986034,49.1058612,"point_of_interest,establishment",4.7,204,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ChIJG4w9SQatXkERIsFx3bF3OYg,Like Gallery: выставка 3D иллюзий в Казани,55.77922299999999,49.1296419,"art_gallery,point_of_interest,establishment",0.0,0,"Спартаковская ул., 6, Казань, Респ. Татарстан, Россия, 420107",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJsTb3SxetXkER9ejjEuPI_J4,Республиканский Нмц Народного Творчества И Культурно-Просветительской Работы,55.790024,49.11587,"art_gallery,point_of_interest,establishment",3.0,1,"ул. Баумана, 60, Казань, Респ. Татарстан, Россия, 420111",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJcWEWCLWtXkERVHsxKiBMKQA,Мир детства,55.759122999999995,49.150218,"point_of_interest,establishment",0.0,0,"Оренбургский тракт, 8, Казань, Татарстан Републиц, Россия, 420059",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJcWEWCLWtXkERUTTgD_-Nfyk,Неделя российских товаров,55.759122999999995,49.150218,"point_of_interest,establishment",0.0,0,"ул. Оренбургский тракт, 8, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJlTa99z2tXkERvMr5X-gCZZc,"Музей ""Городская панорама""",55.79613079999999,49.11418,"point_of_interest,establishment",4.7,271,"ул. Дзержинского, 7, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ChIJlaZpCLWtXkERP3bw-elmqUw,Казанская Ярмарка,55.759043999999996,49.150100099999996,"point_of_interest,establishment",4.2,923,"Оренбургский Тракт,, 8, Казань, Респ. Татарстан, Россия, 420059",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ6ZmmT_isXkER5dR5bbGvxhE,"СОТКА, выставка мебельных фабрик Казани",55.76780260000001,49.104407200000004,"furniture_store,home_goods_store,store,point_of_interest,establishment",0.0,0,"ул. Мазита Гафури, 48, 307 офис, 3 этаж, Казань, Респ. Татарстан, Россия, 420108",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJw6V1NRGtXkERQxexXBCc5HY,Выставочный зал,55.7916951,49.1207534,"point_of_interest,establishment",0.0,0,"Национальная библиотека Республики Татарстан, ул. Кремлевская, 33, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJj0QlnxGtXkEReyRkQDOCvcM,"ООО ""ТатЭкспо""",55.789683700000005,49.12479520000001,"point_of_interest,establishment",3.6,5,"ул. Пушкина, 18, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJgZ4CKhmtXkERf24g1oSda6c,Смена,55.788366,49.10374299999999,"point_of_interest,establishment",4.7,622,"ул. Бурхана Шахиди, 7, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJsUrLByOtXkERJdFg9CIM08E,Дворец спорта,55.79437120000001,49.0996495,"point_of_interest,establishment",4.3,627,"Московская ул., 1, Казань, Респ. Татарстан, Россия, 420202",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ5TDrOxetXkER_CasWh85auE,Соль,55.7912294,49.116127500000005,"bar,point_of_interest,establishment",4.4,833,"Профсоюзная ул., 22, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ChIJryPf7xetXkERwb8l6hrzYbc,Top Hop,55.79302879999999,49.10978979999999,"bar,point_of_interest,establishment",4.7,1227,"ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ChIJrzE5CRqtXkERodIyRowGr-w,IQ,55.7900064,49.115899,"bar,point_of_interest,establishment",4.4,339,"ул. Баумана, 60, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJEbmRBwOtXkERLSVqF2cC05Q,Бар,55.7792495,49.11433220000001,"bar,point_of_interest,establishment",4.7,30,"ул. Габдуллы Тукая, 57, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJY6s2hlKtXkERSvum_3xXF3U,ReLab,55.819676599999994,49.1147244,"bar,point_of_interest,establishment",4.7,444,"Чистопольская ул., 19А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ChIJr-7Z_E2tXkERBjmcEg3GGJM,TOP HOP 2 крафтовый бар,55.8172069,49.1160718,"bar,point_of_interest,establishment",4.6,512,"Меридианная ул., 2, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJZUfNYhStXkER3OZOILVcitw,Brown Bear Grill,55.7948,49.125509,"bar,restaurant,point_of_interest,food,establishment",4.7,590,"ул. Пушкина, 54/1, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ChIJnYSWJRatXkERpvaOBMKoU-A,Что делать!?,55.794935200000005,49.1131354,"bar,point_of_interest,establishment",4.4,358,"ул. Чернышевского, 3, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ChIJr2kjsqeyXkERg8oQ_3iI1q0,HOME PUB,55.8201603,49.1465182,"bar,liquor_store,store,point_of_interest,establishment",4.4,88,"ул. Адоратского, 1А, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ2xSSoBetXkERvdQHgSbThh4,Бельгиан,55.79243049999999,49.113301,"bar,point_of_interest,establishment",4.7,113,"Профсоюзная ул., 10/14, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJA-j4ARmtXkERcZsc--krVeI,Prometey,55.78957389999999,49.1067141,"bar,point_of_interest,establishment",4.6,71,"Московская ул., 28, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJX2p_8BOtXkERSDv9R0ysad4,Rockstar Bar,55.792865899999995,49.1240382,"bar,night_club,restaurant,point_of_interest,food,establishment",4.6,548,"ул. Пушкина, 29А, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
ChIJffhvcBetXkERf_bQorCk_lI,SПБ,55.79154789999999,49.112725299999994,"bar,point_of_interest,establishment",4.1,805,"ул. Баумана, 44/8, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ChIJi18Rg3GtXkERV2zzgWEXSdk,Selfie,55.79397289999999,49.14929619999999,"bar,point_of_interest,establishment",3.8,25,"ул. Николая Ершова, 1A, Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ChIJ9z1TzlOtXkERTuEegw_onTM,Бар 24 часа,55.8200702,49.121387899999995,"bar,point_of_interest,establishment",3.8,39,"Чистопольская ул., 33А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJjVV6m2qtXkERg89j8KMQBkc,Fomin,55.79235799999999,49.113693,"bar,restaurant,point_of_interest,food,establishment",4.7,245,"Профсоюзная ул., 10, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ChIJ3c9aYAWtXkERqOtZNV7xc7g,Контора 57,55.78464739999999,49.1239366,"cafe,night_club,bar,restaurant,point_of_interest,food,establishment",4.5,296,"ул. Островского, 57а, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
ChIJD92RnRqtXkERU7ZJ4Z74joU,Дублин,55.78686410000001,49.11947079999999,"bar,restaurant,point_of_interest,food,establishment",4.5,577,"ул. Островского, 39/6, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJXyPtphGtXkERhOQEr-QMHdk,Craft House,55.78963100000001,49.1240251,"bar,liquor_store,store,point_of_interest,establishment",4.6,217,"ул. Пушкина, 21A, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ChIJhVYGEiKtXkERXIRa2rKPRHU,Roof,55.791335,49.100035999999996,"bar,point_of_interest,establishment",4.6,263,"ул. Саид-Галеева, 6, 7 Этаж, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ChIJuxMtTmVNWUEROKbpnn8dh8E,Макдоналдс,55.8476937,49.08473239999999,"restaurant,point_of_interest,food,establishment",4.4,2065,"yлица Дементьева, 1 В, Казань, Респ. Татарстан, Россия, 420036",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ChIJ-chNGAOtXkERKzY0rGPulhg,Azmak,55.78009300000001,49.1127843,"restaurant,point_of_interest,food,establishment",4.3,57,"ул. Татарстан, 9в, Казань, Респ. Татарстан, Россия, 420011",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ChIJZQWUFQ-uXkERhBnjw47jSYc,Та Самая Шаурма,55.754086,49.231714700000005,"restaurant,point_of_interest,food,establishment",4.4,529,"ул. Юлиуса Фучика, 64к1, Казань, Респ. Татарстан, Россия, 420141",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJtzjUzBCtXkERO6BqNV1ovVg,Wok&Go,55.790547,49.117434,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",4.4,392,"ул. Астрономическая, 13, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJQe8BGxCtXkER7pbRyS-dWtM,Бургер Кинг,55.78645110000001,49.1219732,"restaurant,point_of_interest,food,establishment",4.2,2988,"ул. Пушкина, 4, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJrz9kjrtSWUERHuzjdDJ0Qok,ТатМак,55.8299826,49.08402599999999,"restaurant,point_of_interest,food,establishment",4.4,2584,"ул. Волгоградская, 8, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ChIJgXdr6QKtXkER9dEUoojaZPc,Doner City,55.779151399999996,49.1107007,"restaurant,point_of_interest,food,establishment",4.2,112,"ул. Татарстан, 52/1, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ChIJRQDMPX-tXkERnSiOLvMF6us,Макдоналдс,55.7958136,49.1752416,"restaurant,point_of_interest,food,establishment",4.5,1831,"ул. Искра, 7, Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ChIJQzRPj3WuXkERCUjB43w9__Y,Макдоналдс,55.74903199999999,49.20901449999999,"restaurant,point_of_interest,food,establishment",4.3,2117,"ул. Рихарда Зорге, 66А, Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ChIJ6z7vcvqtXkERmHa8b-dAc4k,Макдоналдс,55.766404200000004,49.217883,"restaurant,point_of_interest,food,establishment",4.3,1411,"просп. Победы, 89, Казань, Респ. Татарстан, Россия, 420140",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJ6ag7UKitXkERYH-UfHk38X4,Макдоналдс,55.7743017,49.13788049999999,"restaurant,point_of_interest,food,establishment",4.4,1829,"ул. Марселя Салимжанова, 27, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJc5vdwm6yXkERvZE-KfzlvKM,Макдоналдс,55.795796100000004,49.224264700000006,"restaurant,point_of_interest,food,establishment",4.4,1725,"ул. Мамадышский Тракт, 10Б, Казань, Респ. Татарстан, Россия, 420025",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ChIJ4SKI11OtXkERS0U5WZYL49k,Бургер Кинг,55.819734,49.122290500000005,"restaurant,point_of_interest,food,establishment",4.3,1209,"Чистопольская ул., 33В, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJL25__K6yXkER9nU65oFTI_g,Татбургер,55.8263884,49.1481946,"cafe,restaurant,point_of_interest,food,establishment",4.1,239,"пр. Хусаина Ямашева, 93, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
ChIJL29KwK-yXkERehkwxP61KGA,Макдоналдс,55.8269063,49.1529434,"restaurant,point_of_interest,food,establishment",4.4,1629,"пр. Хусаина Ямашева, 98Б, Казань, Респ. Татарстан, Россия, 420053",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
ChIJc41_B1itXkERpr663E9CMn4,KFC,55.819760200000005,49.1421781,"restaurant,point_of_interest,food,establishment",4.3,832,"Чистопольская ул., 69, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
ChIJ37GX2RutXkERuxglGldc3pU,Бургер Кинг,55.7866831,49.109758500000005,"restaurant,point_of_interest,food,establishment",4.2,1036,"Московская ул., 48, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ChIJpetZrwqtXkERcG4ONos7Fj0,KFC,55.78419400000001,49.150675,"restaurant,point_of_interest,food,establishment",4.3,1380,"ул. Вишневского, 51, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJSWpicIiuXkERWIF7ogniIzg,BURGER KING,55.731471400000004,49.1900671,"restaurant,point_of_interest,food,establishment",4.3,627,"ул. Оренбургский тракт, 209Б, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ChIJfcZXmhqtXkERGURlVVvQH50,STREET FOOD,55.78882289999999,49.1236745,"restaurant,point_of_interest,food,establishment",4.0,23,"ул. Пушкина, 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
