,place_id,name,location_lat,location_lng,types,rating,total_reviews,address,is_amusement_park,is_aquarium,is_art_gallery,is_bowling_alley,is_library,is_movie_theater,is_mosque,is_cafe,is_church,is_night_club,is_park,is_point_of_interest,is_museum,is_restaurant,is_zoo,is_cheap,is_expensive,family,friends,kids,romantic
264,ChIJ2xSSoBetXkERvdQHgSbThh4,Бельгиан,55.79243049999999,49.113301,"bar,point_of_interest,establishment",4.7,113,"Профсоюзная ул., 10/14, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
265,ChIJA-j4ARmtXkERcZsc--krVeI,Prometey,55.78957389999999,49.1067141,"bar,point_of_interest,establishment",4.6,71,"Московская ул., 28, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
266,ChIJX2p_8BOtXkERSDv9R0ysad4,Rockstar Bar,55.7928659,49.1240382,"bar,night_club,restaurant,point_of_interest,food,establishment",4.6,548,"ул. Пушкина, 29А, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
267,ChIJffhvcBetXkERf_bQorCk_lI,SПБ,55.79154789999999,49.1127253,"bar,point_of_interest,establishment",4.1,805,"ул. Баумана, 44/8, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
268,ChIJi18Rg3GtXkERV2zzgWEXSdk,Selfie,55.79397289999999,49.14929619999999,"bar,point_of_interest,establishment",3.8,25,"ул. Николая Ершова, 1A, Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
269,ChIJ9z1TzlOtXkERTuEegw_onTM,Бар 24 часа,55.8200702,49.1213879,"bar,point_of_interest,establishment",3.8,39,"Чистопольская ул., 33А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
270,ChIJjVV6m2qtXkERg89j8KMQBkc,Fomin,55.79235799999999,49.113693,"bar,restaurant,point_of_interest,food,establishment",4.7,245,"Профсоюзная ул., 10, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
271,ChIJ3c9aYAWtXkERqOtZNV7xc7g,Контора 57,55.78464739999999,49.1239366,"cafe,night_club,bar,restaurant,point_of_interest,food,establishment",4.5,296,"ул. Островского, 57а, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
272,ChIJD92RnRqtXkERU7ZJ4Z74joU,Дублин,55.78686410000001,49.11947079999999,"bar,restaurant,point_of_interest,food,establishment",4.5,577,"ул. Островского, 39/6, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
273,ChIJXyPtphGtXkERhOQEr-QMHdk,Craft House,55.78963100000001,49.1240251,"bar,liquor_store,store,point_of_interest,establishment",4.6,217,"ул. Пушкина, 21A, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
274,ChIJhVYGEiKtXkERXIRa2rKPRHU,Roof,55.791335,49.100036,"bar,point_of_interest,establishment",4.6,263,"ул. Саид-Галеева, 6, 7 Этаж, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
275,ChIJuxMtTmVNWUEROKbpnn8dh8E,Макдоналдс,55.8476937,49.08473239999999,"restaurant,point_of_interest,food,establishment",4.4,2065,"yлица Дементьева, 1 В, Казань, Респ. Татарстан, Россия, 420036",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
276,ChIJ-chNGAOtXkERKzY0rGPulhg,Azmak,55.78009300000001,49.1127843,"restaurant,point_of_interest,food,establishment",4.3,57,"ул. Татарстан, 9в, Казань, Респ. Татарстан, Россия, 420011",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
277,ChIJZQWUFQ-uXkERhBnjw47jSYc,Та Самая Шаурма,55.754086,49.23171470000001,"restaurant,point_of_interest,food,establishment",4.4,529,"ул. Юлиуса Фучика, 64к1, Казань, Респ. Татарстан, Россия, 420141",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
278,ChIJtzjUzBCtXkERO6BqNV1ovVg,Wok&Go,55.790547,49.117434,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",4.4,392,"ул. Астрономическая, 13, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
279,ChIJQe8BGxCtXkER7pbRyS-dWtM,Бургер Кинг,55.78645110000001,49.1219732,"restaurant,point_of_interest,food,establishment",4.2,2988,"ул. Пушкина, 4, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
280,ChIJrz9kjrtSWUERHuzjdDJ0Qok,ТатМак,55.8299826,49.08402599999999,"restaurant,point_of_interest,food,establishment",4.4,2584,"ул. Волгоградская, 8, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
281,ChIJgXdr6QKtXkER9dEUoojaZPc,Doner City,55.7791514,49.1107007,"restaurant,point_of_interest,food,establishment",4.2,112,"ул. Татарстан, 52/1, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0
282,ChIJRQDMPX-tXkERnSiOLvMF6us,Макдоналдс,55.7958136,49.1752416,"restaurant,point_of_interest,food,establishment",4.5,1831,"ул. Искра, 7, Казань, Респ. Татарстан, Россия, 420061",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
283,ChIJQzRPj3WuXkERCUjB43w9__Y,Макдоналдс,55.74903199999999,49.20901449999999,"restaurant,point_of_interest,food,establishment",4.3,2117,"ул. Рихарда Зорге, 66А, Казань, Респ. Татарстан, Россия, 420100",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
284,ChIJ6z7vcvqtXkERmHa8b-dAc4k,Макдоналдс,55.7664042,49.217883,"restaurant,point_of_interest,food,establishment",4.3,1411,"просп. Победы, 89, Казань, Респ. Татарстан, Россия, 420140",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
285,ChIJ6ag7UKitXkERYH-UfHk38X4,Макдоналдс,55.7743017,49.13788049999999,"restaurant,point_of_interest,food,establishment",4.4,1829,"ул. Марселя Салимжанова, 27, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
286,ChIJc5vdwm6yXkERvZE-KfzlvKM,Макдоналдс,55.7957961,49.224264700000006,"restaurant,point_of_interest,food,establishment",4.4,1725,"ул. Мамадышский Тракт, 10Б, Казань, Респ. Татарстан, Россия, 420025",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
287,ChIJ4SKI11OtXkERS0U5WZYL49k,Бургер Кинг,55.819734,49.12229050000001,"restaurant,point_of_interest,food,establishment",4.3,1209,"Чистопольская ул., 33В, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
288,ChIJL25__K6yXkER9nU65oFTI_g,Татбургер,55.8263884,49.1481946,"cafe,restaurant,point_of_interest,food,establishment",4.1,239,"пр. Хусаина Ямашева, 93, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1
289,ChIJL29KwK-yXkERehkwxP61KGA,Макдоналдс,55.8269063,49.1529434,"restaurant,point_of_interest,food,establishment",4.4,1629,"пр. Хусаина Ямашева, 98Б, Казань, Респ. Татарстан, Россия, 420053",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
290,ChIJc41_B1itXkERpr663E9CMn4,KFC,55.81976020000001,49.1421781,"restaurant,point_of_interest,food,establishment",4.3,832,"Чистопольская ул., 69, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
291,ChIJ37GX2RutXkERuxglGldc3pU,Бургер Кинг,55.7866831,49.10975850000001,"restaurant,point_of_interest,food,establishment",4.2,1036,"Московская ул., 48, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
292,ChIJpetZrwqtXkERcG4ONos7Fj0,KFC,55.78419400000001,49.150675,"restaurant,point_of_interest,food,establishment",4.3,1380,"ул. Вишневского, 51, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
293,ChIJSWpicIiuXkERWIF7ogniIzg,BURGER KING,55.7314714,49.1900671,"restaurant,point_of_interest,food,establishment",4.3,627,"ул. Оренбургский тракт, 209Б, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
294,ChIJfcZXmhqtXkERGURlVVvQH50,STREET FOOD,55.78882289999999,49.1236745,"restaurant,point_of_interest,food,establishment",4.0,23,"ул. Пушкина, 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
